circle, 275, 500, 30, 30, -65536
filledCircle, 325, 500, 40, 40, -256
circle, 375, 500, 47, 47, -16711936
filledCircle, 425, 500, 48, 48, -16776961
circle, 475, 500, 47, 47, -256
filledCircle, 525, 500, 48, 48, -65536
363, 276, 362, 276, -13421569
362, 276, 361, 274, -13421569
361, 274, 358, 273, -13421569
358, 273, 357, 271, -13421569
357, 271, 354, 270, -13421569
354, 270, 353, 268, -13421569
353, 268, 352, 267, -13421569
352, 267, 350, 266, -13421569
350, 266, 349, 265, -13421569
349, 265, 348, 264, -13421569
348, 264, 346, 263, -13421569
346, 263, 344, 260, -13421569
344, 260, 341, 257, -13421569
341, 257, 338, 255, -13421569
338, 255, 337, 254, -13421569
337, 254, 335, 254, -13421569
335, 254, 334, 252, -13421569
334, 252, 333, 252, -13421569
333, 252, 334, 252, -13421569
334, 252, 337, 252, -13421569
337, 252, 340, 253, -13421569
340, 253, 345, 255, -13421569
345, 255, 352, 256, -13421569
352, 256, 356, 256, -13421569
356, 256, 361, 256, -13421569
361, 256, 364, 256, -13421569
364, 256, 366, 256, -13421569
366, 256, 368, 256, -13421569
368, 256, 369, 257, -13421569
369, 257, 372, 259, -13421569
372, 259, 373, 259, -13421569
373, 259, 375, 259, -13421569
375, 259, 376, 260, -13421569
376, 260, 378, 261, -13421569
378, 261, 379, 261, -13421569
379, 261, 380, 261, -13421569
380, 261, 381, 262, -13421569
381, 262, 382, 262, -13421569
382, 262, 383, 262, -13421569
383, 262, 384, 263, -13421569
384, 263, 385, 264, -13421569
385, 264, 386, 264, -13421569
386, 264, 387, 264, -13421569
378, 324, 378, 325, -13421569
378, 325, 378, 326, -13421569
378, 326, 377, 327, -13421569
377, 327, 377, 328, -13421569
377, 328, 376, 328, -13421569
376, 328, 376, 329, -13421569
376, 329, 375, 330, -13421569
375, 330, 375, 331, -13421569
375, 331, 375, 332, -13421569
375, 332, 374, 333, -13421569
374, 333, 374, 334, -13421569
374, 334, 373, 335, -13421569
373, 335, 372, 336, -13421569
372, 336, 372, 337, -13421569
372, 337, 371, 338, -13421569
371, 338, 370, 339, -13421569
370, 339, 369, 341, -13421569
369, 341, 368, 343, -13421569
368, 343, 367, 344, -13421569
367, 344, 367, 345, -13421569
367, 345, 367, 346, -13421569
367, 346, 366, 347, -13421569
366, 347, 365, 350, -13421569
365, 350, 363, 353, -13421569
363, 353, 363, 355, -13421569
363, 355, 362, 358, -13421569
362, 358, 360, 360, -13421569
360, 360, 360, 363, -13421569
360, 363, 359, 365, -13421569
359, 365, 359, 368, -13421569
359, 368, 359, 370, -13421569
359, 370, 359, 373, -13421569
359, 373, 359, 374, -13421569
359, 374, 359, 375, -13421569
359, 375, 359, 376, -13421569
359, 376, 359, 378, -13421569
359, 378, 359, 379, -13421569
359, 379, 358, 381, -13421569
358, 381, 358, 382, -13421569
358, 382, 358, 384, -13421569
358, 384, 358, 386, -13421569
358, 386, 358, 389, -13421569
358, 389, 358, 392, -13421569
358, 392, 358, 395, -13421569
358, 395, 358, 398, -13421569
358, 398, 358, 401, -13421569
358, 401, 358, 404, -13421569
358, 404, 358, 407, -13421569
358, 407, 358, 409, -13421569
358, 409, 358, 412, -13421569
358, 412, 358, 413, -13421569
358, 413, 358, 416, -13421569
358, 416, 358, 418, -13421569
358, 418, 358, 421, -13421569
358, 421, 358, 422, -13421569
358, 422, 358, 425, -13421569
358, 425, 358, 426, -13421569
358, 426, 358, 428, -13421569
358, 428, 358, 430, -13421569
358, 430, 358, 431, -13421569
358, 431, 359, 432, -13421569
359, 432, 359, 433, -13421569
359, 433, 359, 435, -13421569
359, 435, 359, 436, -13421569
359, 436, 359, 437, -13421569
359, 437, 359, 438, -13421569
359, 438, 360, 440, -13421569
360, 440, 361, 442, -13421569
361, 442, 362, 443, -13421569
362, 443, 362, 445, -13421569
362, 445, 362, 448, -13421569
362, 448, 362, 449, -13421569
362, 449, 362, 452, -13421569
362, 452, 363, 455, -13421569
363, 455, 365, 458, -13421569
365, 458, 365, 460, -13421569
365, 460, 366, 462, -13421569
366, 462, 366, 464, -13421569
366, 464, 366, 465, -13421569
366, 465, 367, 466, -13421569
367, 466, 367, 468, -13421569
367, 468, 367, 469, -13421569
367, 469, 368, 471, -13421569
368, 471, 368, 472, -13421569
368, 472, 368, 473, -13421569
368, 473, 368, 474, -13421569
368, 474, 368, 475, -13421569
368, 475, 368, 476, -13421569
368, 476, 368, 477, -13421569
368, 477, 368, 478, -13421569
368, 478, 366, 478, -13421569
366, 478, 365, 478, -13421569
365, 478, 363, 479, -13421569
363, 479, 362, 480, -13421569
362, 480, 361, 481, -13421569
361, 481, 360, 484, -13421569
360, 484, 360, 486, -13421569
360, 486, 360, 488, -13421569
360, 488, 360, 489, -13421569
360, 489, 360, 491, -13421569
360, 491, 360, 492, -13421569
360, 492, 360, 493, -13421569
360, 493, 360, 494, -13421569
360, 494, 360, 495, -13421569
360, 495, 360, 496, -13421569
360, 496, 360, 497, -13421569
360, 497, 360, 498, -13421569
360, 498, 360, 499, -13421569
360, 499, 360, 500, -13421569
360, 500, 360, 501, -13421569
360, 501, 361, 501, -13421569
361, 501, 364, 501, -13421569
364, 501, 364, 502, -13421569
364, 502, 366, 503, -13421569
366, 503, 367, 503, -13421569
367, 503, 368, 503, -13421569
368, 503, 369, 503, -13421569
369, 503, 370, 503, -13421569
370, 503, 371, 503, -13421569
371, 503, 373, 503, -13421569
373, 503, 374, 503, -13421569
374, 503, 375, 504, -13421569
375, 504, 376, 504, -13421569
376, 504, 377, 505, -13421569
377, 505, 378, 505, -13421569
378, 505, 380, 505, -13421569
380, 505, 382, 505, -13421569
382, 505, 383, 505, -13421569
383, 505, 385, 505, -13421569
385, 505, 386, 505, -13421569
386, 505, 387, 505, -13421569
387, 505, 388, 505, -13421569
388, 505, 389, 504, -13421569
389, 504, 389, 503, -13421569
389, 503, 390, 502, -13421569
390, 502, 391, 501, -13421569
391, 501, 391, 500, -13421569
391, 500, 392, 499, -13421569
392, 499, 393, 497, -13421569
393, 497, 393, 496, -13421569
393, 496, 394, 496, -13421569
394, 496, 394, 495, -13421569
394, 495, 394, 494, -13421569
394, 494, 394, 493, -13421569
394, 493, 394, 492, -13421569
394, 492, 394, 491, -13421569
394, 491, 394, 490, -13421569
394, 490, 394, 489, -13421569
394, 489, 394, 488, -13421569
394, 488, 394, 487, -13421569
394, 487, 393, 486, -13421569
393, 486, 393, 485, -13421569
393, 485, 392, 484, -13421569
392, 484, 391, 483, -13421569
391, 483, 391, 482, -13421569
391, 482, 389, 481, -13421569
389, 481, 389, 480, -13421569
389, 480, 389, 476, -13421569
389, 476, 389, 475, -13421569
389, 475, 389, 473, -13421569
389, 473, 390, 472, -13421569
390, 472, 390, 471, -13421569
390, 471, 390, 469, -13421569
390, 469, 390, 468, -13421569
390, 468, 391, 467, -13421569
391, 467, 392, 466, -13421569
392, 466, 392, 464, -13421569
392, 464, 392, 462, -13421569
392, 462, 393, 460, -13421569
393, 460, 394, 458, -13421569
394, 458, 394, 456, -13421569
394, 456, 394, 455, -13421569
394, 455, 395, 453, -13421569
395, 453, 396, 451, -13421569
396, 451, 397, 448, -13421569
397, 448, 397, 447, -13421569
397, 447, 397, 445, -13421569
397, 445, 398, 444, -13421569
398, 444, 398, 443, -13421569
398, 443, 398, 442, -13421569
398, 442, 398, 441, -13421569
398, 441, 398, 439, -13421569
398, 439, 398, 437, -13421569
398, 437, 398, 436, -13421569
398, 436, 400, 433, -13421569
400, 433, 400, 432, -13421569
400, 432, 400, 429, -13421569
400, 429, 400, 428, -13421569
400, 428, 400, 427, -13421569
400, 427, 400, 426, -13421569
400, 426, 401, 425, -13421569
401, 425, 403, 425, -13421569
403, 425, 405, 425, -13421569
405, 425, 406, 425, -13421569
406, 425, 411, 426, -13421569
411, 426, 412, 426, -13421569
412, 426, 413, 426, -13421569
413, 426, 415, 426, -13421569
415, 426, 416, 426, -13421569
416, 426, 418, 426, -13421569
418, 426, 422, 426, -13421569
422, 426, 433, 426, -13421569
433, 426, 440, 427, -13421569
440, 427, 446, 427, -13421569
446, 427, 451, 427, -13421569
451, 427, 453, 427, -13421569
453, 427, 454, 427, -13421569
454, 427, 455, 427, -13421569
455, 427, 456, 427, -13421569
456, 427, 456, 428, -13421569
456, 428, 456, 429, -13421569
456, 429, 456, 430, -13421569
456, 430, 456, 431, -13421569
456, 431, 456, 434, -13421569
456, 434, 456, 436, -13421569
456, 436, 456, 437, -13421569
456, 437, 456, 439, -13421569
456, 439, 456, 442, -13421569
456, 442, 456, 444, -13421569
456, 444, 455, 447, -13421569
455, 447, 455, 448, -13421569
455, 448, 455, 451, -13421569
455, 451, 455, 454, -13421569
455, 454, 455, 457, -13421569
455, 457, 455, 460, -13421569
455, 460, 455, 463, -13421569
455, 463, 455, 465, -13421569
455, 465, 455, 468, -13421569
455, 468, 455, 470, -13421569
455, 470, 455, 472, -13421569
455, 472, 455, 474, -13421569
455, 474, 455, 476, -13421569
455, 476, 455, 477, -13421569
455, 477, 455, 478, -13421569
455, 478, 454, 479, -13421569
454, 479, 453, 481, -13421569
453, 481, 453, 482, -13421569
453, 482, 453, 483, -13421569
453, 483, 452, 483, -13421569
452, 483, 451, 483, -13421569
451, 483, 450, 483, -13421569
450, 483, 448, 483, -13421569
448, 483, 446, 482, -13421569
446, 482, 445, 482, -13421569
445, 482, 444, 481, -13421569
444, 481, 443, 481, -13421569
443, 481, 441, 481, -13421569
441, 481, 440, 481, -13421569
440, 481, 438, 481, -13421569
438, 481, 437, 481, -13421569
437, 481, 435, 481, -13421569
435, 481, 434, 481, -13421569
434, 481, 433, 482, -13421569
433, 482, 431, 484, -13421569
431, 484, 430, 486, -13421569
430, 486, 429, 487, -13421569
429, 487, 428, 489, -13421569
428, 489, 428, 490, -13421569
428, 490, 427, 492, -13421569
427, 492, 427, 493, -13421569
427, 493, 426, 495, -13421569
426, 495, 426, 496, -13421569
426, 496, 426, 497, -13421569
426, 497, 426, 498, -13421569
426, 498, 426, 499, -13421569
426, 499, 426, 500, -13421569
426, 500, 426, 501, -13421569
426, 501, 426, 502, -13421569
426, 502, 427, 502, -13421569
427, 502, 429, 503, -13421569
429, 503, 431, 504, -13421569
431, 504, 433, 505, -13421569
433, 505, 435, 505, -13421569
435, 505, 439, 507, -13421569
439, 507, 442, 507, -13421569
442, 507, 443, 508, -13421569
443, 508, 444, 508, -13421569
444, 508, 445, 508, -13421569
445, 508, 446, 508, -13421569
446, 508, 448, 509, -13421569
448, 509, 450, 509, -13421569
450, 509, 452, 509, -13421569
452, 509, 454, 509, -13421569
454, 509, 457, 509, -13421569
457, 509, 458, 509, -13421569
458, 509, 459, 509, -13421569
459, 509, 460, 509, -13421569
460, 509, 461, 509, -13421569
461, 509, 462, 509, -13421569
462, 509, 464, 509, -13421569
464, 509, 467, 509, -13421569
467, 509, 469, 507, -13421569
469, 507, 470, 506, -13421569
470, 506, 473, 505, -13421569
473, 505, 474, 504, -13421569
474, 504, 475, 504, -13421569
475, 504, 476, 503, -13421569
476, 503, 477, 502, -13421569
477, 502, 479, 501, -13421569
479, 501, 480, 501, -13421569
480, 501, 481, 500, -13421569
481, 500, 481, 499, -13421569
481, 499, 482, 499, -13421569
482, 499, 482, 497, -13421569
482, 497, 483, 497, -13421569
483, 497, 483, 496, -13421569
483, 496, 484, 495, -13421569
484, 495, 485, 494, -13421569
485, 494, 486, 493, -13421569
486, 493, 487, 492, -13421569
487, 492, 488, 490, -13421569
488, 490, 489, 489, -13421569
489, 489, 489, 488, -13421569
489, 488, 489, 487, -13421569
489, 487, 489, 486, -13421569
489, 486, 489, 485, -13421569
489, 485, 489, 484, -13421569
489, 484, 489, 483, -13421569
489, 483, 489, 482, -13421569
489, 482, 489, 481, -13421569
489, 481, 489, 480, -13421569
489, 480, 489, 479, -13421569
489, 479, 488, 478, -13421569
488, 478, 487, 478, -13421569
487, 478, 486, 478, -13421569
486, 478, 484, 478, -13421569
484, 478, 484, 477, -13421569
484, 477, 483, 477, -13421569
483, 477, 482, 477, -13421569
482, 477, 481, 476, -13421569
481, 476, 480, 476, -13421569
480, 476, 480, 475, -13421569
480, 475, 479, 475, -13421569
479, 475, 478, 475, -13421569
478, 475, 477, 475, -13421569
477, 475, 477, 474, -13421569
477, 474, 477, 473, -13421569
477, 473, 477, 472, -13421569
477, 472, 477, 471, -13421569
477, 471, 477, 469, -13421569
477, 469, 477, 468, -13421569
477, 468, 477, 467, -13421569
477, 467, 477, 464, -13421569
477, 464, 477, 463, -13421569
477, 463, 477, 461, -13421569
477, 461, 477, 459, -13421569
477, 459, 477, 457, -13421569
477, 457, 477, 453, -13421569
477, 453, 477, 451, -13421569
477, 451, 477, 450, -13421569
477, 450, 477, 448, -13421569
477, 448, 477, 447, -13421569
477, 447, 477, 445, -13421569
477, 445, 477, 444, -13421569
477, 444, 477, 442, -13421569
477, 442, 477, 440, -13421569
477, 440, 477, 439, -13421569
477, 439, 477, 438, -13421569
477, 438, 477, 436, -13421569
477, 436, 477, 434, -13421569
477, 434, 478, 432, -13421569
478, 432, 478, 431, -13421569
478, 431, 478, 430, -13421569
478, 430, 479, 427, -13421569
479, 427, 479, 426, -13421569
479, 426, 479, 424, -13421569
479, 424, 480, 423, -13421569
480, 423, 480, 421, -13421569
480, 421, 480, 417, -13421569
480, 417, 480, 415, -13421569
480, 415, 480, 413, -13421569
480, 413, 480, 411, -13421569
480, 411, 480, 409, -13421569
480, 409, 480, 407, -13421569
480, 407, 480, 405, -13421569
480, 405, 480, 404, -13421569
480, 404, 480, 399, -13421569
480, 399, 480, 398, -13421569
480, 398, 480, 396, -13421569
480, 396, 480, 395, -13421569
480, 395, 480, 393, -13421569
480, 393, 480, 391, -13421569
480, 391, 481, 389, -13421569
481, 389, 481, 388, -13421569
481, 388, 481, 385, -13421569
481, 385, 481, 384, -13421569
481, 384, 481, 382, -13421569
481, 382, 481, 381, -13421569
481, 381, 481, 380, -13421569
481, 380, 481, 376, -13421569
481, 376, 481, 375, -13421569
481, 375, 481, 373, -13421569
481, 373, 481, 372, -13421569
481, 372, 481, 369, -13421569
481, 369, 481, 366, -13421569
481, 366, 481, 364, -13421569
481, 364, 481, 362, -13421569
481, 362, 480, 358, -13421569
480, 358, 479, 354, -13421569
479, 354, 479, 352, -13421569
479, 352, 478, 350, -13421569
478, 350, 477, 349, -13421569
477, 349, 477, 348, -13421569
477, 348, 476, 347, -13421569
476, 347, 476, 346, -13421569
476, 346, 476, 345, -13421569
476, 345, 476, 344, -13421569
476, 344, 476, 343, -13421569
476, 343, 475, 342, -13421569
475, 342, 475, 341, -13421569
475, 341, 474, 340, -13421569
474, 340, 474, 338, -13421569
474, 338, 474, 337, -13421569
474, 337, 473, 336, -13421569
473, 336, 472, 335, -13421569
472, 335, 471, 333, -13421569
471, 333, 469, 332, -13421569
469, 332, 466, 328, -13421569
466, 328, 465, 328, -13421569
465, 328, 465, 327, -13421569
465, 327, 464, 326, -13421569
464, 326, 464, 325, -13421569
464, 325, 463, 325, -13421569
463, 325, 463, 323, -13421569
463, 323, 462, 322, -13421569
462, 322, 461, 322, -13421569
461, 322, 459, 320, -13421569
459, 320, 458, 320, -13421569
458, 320, 457, 320, -13421569
457, 320, 456, 319, -13421569
456, 319, 455, 318, -13421569
455, 318, 454, 317, -13421569
454, 317, 451, 315, -13421569
451, 315, 450, 314, -13421569
450, 314, 449, 314, -13421569
449, 314, 448, 314, -13421569
368, 322, 367, 322, -13421569
367, 322, 366, 322, -13421569
366, 322, 364, 322, -13421569
364, 322, 361, 325, -13421569
361, 325, 358, 327, -13421569
358, 327, 355, 329, -13421569
355, 329, 350, 332, -13421569
350, 332, 347, 334, -13421569
347, 334, 346, 334, -13421569
346, 334, 345, 335, -13421569
345, 335, 344, 336, -13421569
344, 336, 344, 337, -13421569
344, 337, 343, 338, -13421569
343, 338, 343, 339, -13421569
343, 339, 341, 342, -13421569
341, 342, 340, 344, -13421569
340, 344, 337, 348, -13421569
337, 348, 335, 350, -13421569
335, 350, 334, 351, -13421569
334, 351, 332, 355, -13421569
332, 355, 332, 357, -13421569
332, 357, 332, 359, -13421569
332, 359, 331, 361, -13421569
331, 361, 330, 364, -13421569
330, 364, 327, 370, -13421569
327, 370, 327, 371, -13421569
327, 371, 326, 375, -13421569
326, 375, 325, 378, -13421569
325, 378, 325, 381, -13421569
325, 381, 323, 386, -13421569
323, 386, 323, 390, -13421569
323, 390, 323, 391, -13421569
323, 391, 322, 393, -13421569
322, 393, 322, 395, -13421569
322, 395, 321, 397, -13421569
321, 397, 321, 399, -13421569
321, 399, 320, 401, -13421569
320, 401, 320, 403, -13421569
320, 403, 320, 405, -13421569
320, 405, 319, 410, -13421569
319, 410, 319, 412, -13421569
319, 412, 319, 415, -13421569
319, 415, 319, 416, -13421569
319, 416, 319, 421, -13421569
319, 421, 319, 422, -13421569
319, 422, 319, 425, -13421569
319, 425, 319, 428, -13421569
319, 428, 319, 434, -13421569
319, 434, 319, 437, -13421569
319, 437, 319, 439, -13421569
319, 439, 319, 442, -13421569
319, 442, 320, 446, -13421569
320, 446, 320, 447, -13421569
320, 447, 320, 448, -13421569
320, 448, 320, 451, -13421569
320, 451, 320, 453, -13421569
320, 453, 320, 455, -13421569
320, 455, 320, 456, -13421569
320, 456, 320, 458, -13421569
320, 458, 320, 460, -13421569
320, 460, 320, 461, -13421569
320, 461, 320, 462, -13421569
320, 462, 320, 464, -13421569
320, 464, 320, 468, -13421569
320, 468, 320, 471, -13421569
320, 471, 320, 472, -13421569
320, 472, 320, 474, -13421569
320, 474, 320, 475, -13421569
320, 475, 320, 476, -13421569
320, 476, 320, 478, -13421569
320, 478, 320, 479, -13421569
320, 479, 320, 480, -13421569
320, 480, 320, 482, -13421569
320, 482, 319, 484, -13421569
319, 484, 319, 485, -13421569
319, 485, 319, 486, -13421569
319, 486, 319, 487, -13421569
319, 487, 319, 488, -13421569
319, 488, 319, 489, -13421569
319, 489, 319, 490, -13421569
319, 490, 319, 491, -13421569
319, 491, 318, 491, -13421569
318, 491, 317, 491, -13421569
317, 491, 317, 492, -13421569
317, 492, 316, 494, -13421569
316, 494, 315, 494, -13421569
315, 494, 315, 495, -13421569
315, 495, 315, 496, -13421569
315, 496, 315, 497, -13421569
315, 497, 315, 498, -13421569
315, 498, 315, 499, -13421569
315, 499, 315, 500, -13421569
315, 500, 316, 500, -13421569
316, 500, 316, 502, -13421569
316, 502, 317, 502, -13421569
317, 502, 318, 503, -13421569
318, 503, 319, 504, -13421569
319, 504, 320, 505, -13421569
320, 505, 320, 506, -13421569
320, 506, 321, 506, -13421569
321, 506, 323, 506, -13421569
323, 506, 325, 506, -13421569
325, 506, 326, 506, -13421569
326, 506, 327, 506, -13421569
327, 506, 328, 506, -13421569
328, 506, 329, 506, -13421569
329, 506, 330, 506, -13421569
330, 506, 331, 506, -13421569
331, 506, 333, 506, -13421569
333, 506, 334, 505, -13421569
334, 505, 334, 503, -13421569
334, 503, 335, 502, -13421569
335, 502, 336, 501, -13421569
336, 501, 337, 500, -13421569
337, 500, 338, 500, -13421569
338, 500, 338, 499, -13421569
338, 499, 339, 499, -13421569
339, 499, 340, 498, -13421569
340, 498, 341, 497, -13421569
341, 497, 342, 496, -13421569
342, 496, 342, 495, -13421569
342, 495, 343, 495, -13421569
343, 495, 343, 493, -13421569
343, 493, 344, 492, -13421569
344, 492, 345, 491, -13421569
345, 491, 346, 489, -13421569
346, 489, 346, 488, -13421569
346, 488, 347, 487, -13421569
347, 487, 347, 486, -13421569
347, 486, 347, 485, -13421569
347, 485, 347, 484, -13421569
347, 484, 347, 483, -13421569
347, 483, 347, 482, -13421569
347, 482, 347, 481, -13421569
347, 481, 347, 480, -13421569
347, 480, 347, 479, -13421569
347, 479, 347, 478, -13421569
347, 478, 346, 478, -13421569
346, 478, 345, 478, -13421569
345, 478, 344, 478, -13421569
344, 478, 343, 478, -13421569
343, 478, 342, 478, -13421569
342, 478, 341, 478, -13421569
341, 478, 340, 478, -13421569
340, 478, 339, 478, -13421569
339, 478, 337, 479, -13421569
337, 479, 336, 480, -13421569
336, 480, 334, 480, -13421569
334, 480, 335, 480, -13421569
335, 480, 335, 481, -13421569
335, 481, 336, 481, -13421569
347, 489, 348, 489, -13421569
348, 489, 349, 489, -13421569
349, 489, 351, 489, -13421569
351, 489, 355, 489, -13421569
355, 489, 357, 489, -13421569
357, 489, 359, 489, -13421569
359, 489, 362, 489, -13421569
362, 489, 363, 489, -13421569
363, 489, 363, 488, -13421569
363, 488, 363, 487, -13421569
319, 394, 318, 393, -13421569
318, 393, 318, 392, -13421569
318, 392, 317, 392, -13421569
317, 392, 317, 391, -13421569
317, 391, 317, 390, -13421569
317, 390, 317, 389, -13421569
317, 389, 316, 389, -13421569
316, 389, 316, 388, -13421569
316, 388, 316, 387, -13421569
316, 387, 315, 386, -13421569
315, 386, 315, 384, -13421569
315, 384, 314, 384, -13421569
314, 384, 314, 383, -13421569
314, 383, 313, 382, -13421569
313, 382, 312, 381, -13421569
312, 381, 312, 380, -13421569
312, 380, 311, 380, -13421569
311, 380, 311, 379, -13421569
311, 379, 310, 379, -13421569
310, 379, 310, 378, -13421569
310, 378, 309, 377, -13421569
309, 377, 308, 377, -13421569
